hh_index	plot_index	pinst	plot_id	plot_name	plot_area_a	plot_area_u	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p_id	p_uuid	p_submission_time	p_index	p_parent_table_name	p_parent_index	p_tags	p_notes	p_version	p_duration	p_submitted_by
327.0	1260.0	3	3	"Kitichi 1"	1.0	1	6.0	1		1		1		"1999-01-01"	0				0		0					1260	"APS_tz17_hh"	327					
327.0	1261.0	4	4	"Nyumbani"	0.25	1	0.0	1		1		3		"2002-01-01"	1	1		"2002-01-01"	0		0					1261	"APS_tz17_hh"	327					
327.0	1262.0	5	5	"Nyumbani 1"	1.0	1	0.0	1		1		1		"2002-01-01"	0				0		0					1262	"APS_tz17_hh"	327					
328.0	1263.0	1	1	"\"Maize, Magoda farm\""	1.0	1	0.0	1		2		1		"1986-01-01"	0				0		0					1263	"APS_tz17_hh"	328					
328.0	1264.0	2	2	"\"Irish Potatoes, Lunyanywa  farm\""	1.0	1	0.5	1		2		1		"1978-01-01"	0				0		0					1264	"APS_tz17_hh"	328					
328.0	1265.0	3	3	"\"Maize, Lunyanywa farm\""	1.0	1	0.5	1		2		1		"1978-01-01"	0				0		0					1265	"APS_tz17_hh"	328					
328.0	1266.0	4	4	"\"Trees  Wood lot , Lunyanywa farm\""	1.0	1	0.5	7		7		1		"1978-01-01"	0				0		0					1266	"APS_tz17_hh"	328					
329.0	1267.0	1	1	"\"Maize, Magoda farm\""	1.25	1	0.0	1		2		1		"1988-01-01"	0				0		0					1267	"APS_tz17_hh"	329					
329.0	1268.0	2	2	"\"Beans, Nyenga farm\""	0.5	1	0.5	1		2		1		"1988-01-01"	0				0		0					1268	"APS_tz17_hh"	329					
329.0	1269.0	3	3	"\"Woodlot, Nyenga farm\""	0.5	1	0.5	7		7		1		"1988-01-01"	0				0		0					1269	"APS_tz17_hh"	329					
330.0	1270.0	1	1	"homestead"	0.35	1	0.0	1		2		1		"1992-01-01"	0				0		0					1270	"APS_tz17_hh"	330					
330.0	1271.0	2	2	"Borrowed out"	1.0	1	4.0	99	"Borrowed  out"	2		1		"1993-01-01"	0				0		0					1271	"APS_tz17_hh"	330					
330.0	1272.0	3	3	"Magoda B"	1.0	1	4.0	1		2		1		"2010-01-01"	0				0		0					1272	"APS_tz17_hh"	330					
330.0	1273.0	4	4	"Magoda C"	1.0	1	1.0	7		7		1		"1992-01-01"	0				0		0					1273	"APS_tz17_hh"	330					
330.0	1274.0	5	5	"Magoda C Maize"	1.0	1	1.0	1		2		1		"1992-01-01"	0				0		0					1274	"APS_tz17_hh"	330					
330.0	1275.0	6	6	"Wood lot"	2.0	1	1.0	7		7		1		"1992-01-01"	0				0		0					1275	"APS_tz17_hh"	330					
330.0	1276.0	7	7	"Homestead Irish potato"	0.15	1	0.0	1		2		1		"1992-01-01"	0				0		0					1276	"APS_tz17_hh"	330					
330.0	1277.0	8	8	"Irish potato"	1.0	1	4.0	1		2		1		"1992-01-01"	0				0		0					1277	"APS_tz17_hh"	330					
331.0	1278.0	1	1	"Focal Plot"	0.5	1	0.0	1		2		1		"2014-01-01"	0				0		0					1278	"APS_tz17_hh"	331					
331.0	1279.0	2	2	"Maize avocado"	0.75	1	0.0	1		2		1		"1996-01-01"	0				0		0					1279	"APS_tz17_hh"	331					
331.0	1280.0	3	3	"Garden"	0.01	1	0.0	6		6		1		"1996-01-01"	0				0		0					1280	"APS_tz17_hh"	331					
331.0	1281.0	4	4	"kwa madanga"	0.75	1	8.0	1		99	"Rented in"	4		"2016-01-01"	0				0		0					1281	"APS_tz17_hh"	331					
331.0	1282.0	5	5	"wheat"	1.0	1	8.0	1		99	"Rented in"	1		"2016-01-01"	0				0		0					1282	"APS_tz17_hh"	331					
332.0	1283.0	1	1	"Nyumbani maize"	1.0	1	0.0	1		2		1		"1981-01-01"	0				0		0					1283	"APS_tz17_hh"	332					
332.0	1284.0	2	2	"Nyumbani IP"	0.25	1	0.0	1		2		1		"1981-01-01"	0				0		0					1284	"APS_tz17_hh"	332					
332.0	1285.0	3	3	"Lunyanywi"	1.0	1	4.0	1		2		1		"1974-01-01"	0				0		0					1285	"APS_tz17_hh"	332					
333.0	1286.0	1	1	"Nyumbani maize&IP"	1.5	1	0.0	1		2		1		"1980-01-01"	0				0		0					1286	"APS_tz17_hh"	333					
333.0	1287.0	2	2	"Nyumbani Garden"	0.1	1	0.0	6		6		1		"1980-01-01"	0				0		0					1287	"APS_tz17_hh"	333					
334.0	1288.0	1	1	"Maize"	0.75	1	0.0	1		3		1		"1988-01-01"	0				0		0					1288	"APS_tz17_hh"	334					
334.0	1289.0	2	2	"Viazi"	0.5	1	2.0	1		2		1		"1971-01-01"	0				0		0					1289	"APS_tz17_hh"	334					
334.0	1290.0	3	3	"Shamba la Lunyanyo"	1.0	1	2.0	4		2		1		"1974-01-01"	0				0		0					1290	"APS_tz17_hh"	334					
335.0	1291.0	1	1	"Lunyanyu"	0.75	1	1.0	1		3		1		"2013-01-01"	0				0		0					1291	"APS_tz17_hh"	335					
335.0	1292.0	2	2	"Ludewa"	2.0	1	90.0	2		2		1		"2016-01-01"	0				0		0					1292	"APS_tz17_hh"	335					
336.0	1293.0	1	1	"Nyumbani"	0.5	1	0.0	1		2		1		"2012-01-01"	0				0		0					1293	"APS_tz17_hh"	336					
336.0	1294.0	2	2	"Bondeni"	1.5	1	1.0	2		2		1		"2012-01-01"	0				0		0					1294	"APS_tz17_hh"	336					
337.0	1295.0	1	1	"Barabarani"	1.0	1	1.0	1		2		1		"1980-01-01"	0				0		0					1295	"APS_tz17_hh"	337					
337.0	1296.0	2	2	"Home"	0.5	1	0.0	1		2		1		"1980-01-01"	0				0		0					1296	"APS_tz17_hh"	337					
337.0	1297.0	3	3	"Mtoni"	1.0	1	1.0	2		2		1		"1980-01-01"	0				0		0					1297	"APS_tz17_hh"	337					
338.0	1298.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"2015-01-01"	0				0		0					1298	"APS_tz17_hh"	338					
338.0	1299.0	2	2	"Bondeni"	0.5	1	0.0	1		2		1		"2015-01-01"	0				0		0					1299	"APS_tz17_hh"	338					
339.0	1300.0	1	1	"Nyumbani"	0.5	1	0.0	1		3		1		"2013-01-01"	0				0		0					1300	"APS_tz17_hh"	339					
339.0	1301.0	2	2	"Mtoni A"	0.5	1	0.0	1		3		1		"2015-01-01"	0				0		0					1301	"APS_tz17_hh"	339					
339.0	1302.0	3	3	"Mtoni B"	0.25	1	0.0	1		3		1		"2015-01-01"	0				0		0					1302	"APS_tz17_hh"	339					
340.0	1303.0	1	1	"Mtoni"	1.0	1	2.0	1		2		1		"1973-01-01"	0				0		0					1303	"APS_tz17_hh"	340					
340.0	1304.0	2	2	"Mtoni"	0.5	1	2.0	1		2		1		"1973-01-01"	0				0		0					1304	"APS_tz17_hh"	340					
340.0	1305.0	3	3	"Mtoni juu"	1.0	1	5.0	1		2		1		"1973-01-01"	0				0		0					1305	"APS_tz17_hh"	340					
340.0	1306.0	4	4	"Mtoni juu"	1.0	1	5.0	1		2		1		"1973-01-01"	0				0		0					1306	"APS_tz17_hh"	340					
341.0	1307.0	1	1	"Nyumbani1"	0.25	1	0.0	1		1		1		"2001-01-01"	0				0		0					1307	"APS_tz17_hh"	341					
341.0	1308.0	2	2	"Nyumbani 2"	0.25	1	0.0	1		2		1		"2003-01-01"	0				0		0					1308	"APS_tz17_hh"	341					
341.0	1309.0	3	3	"Ulembwe1"	1.0	1	8.0	1		2		1		"1985-01-01"	0				0		0					1309	"APS_tz17_hh"	341					
341.0	1310.0	4	4	"Ulembwe2"	3.0	1	8.0	1		2		1		"2014-01-01"	0				0		0					1310	"APS_tz17_hh"	341					
341.0	1311.0	5	5	"Ulembwe3"	0.75	1	8.0	1		2		1		"2014-01-01"	0				0		0					1311	"APS_tz17_hh"	341					
342.0	1312.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"2006-01-01"	0				0		0					1312	"APS_tz17_hh"	342					
342.0	1313.0	2	2	"Bondeni"	0.25	1	0.1	1		1		1		"2013-01-01"	0				0		0					1313	"APS_tz17_hh"	342					
342.0	1314.0	3	3	"Bustani"	0.1	1	0.0	1		1		1		"2006-01-01"	0				0		0					1314	"APS_tz17_hh"	342					
343.0	1315.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"2012-01-01"	0				0		0					1315	"APS_tz17_hh"	343					
343.0	1316.0	2	2	"Bonde"	0.25	1	0.1	1		3		1		"2015-01-01"	0				0		0					1316	"APS_tz17_hh"	343					
344.0	1317.0	1	1	"Bondeni"	0.25	1	0.4	1		1		1		"2006-01-01"	0				0		0					1317	"APS_tz17_hh"	344					
344.0	1318.0	2	2	"Kwagaluhenge"	0.25	1	1.0	1		1		1		"2010-01-01"	0				0		0					1318	"APS_tz17_hh"	344					
344.0	1319.0	3	3	"Magereza"	0.25	1	3.0	1		1		1		"2010-01-01"	0				0		0					1319	"APS_tz17_hh"	344					
344.0	1320.0	4	4	"Bondeni"	0.5	1	0.5	1		1		1		"2007-01-01"	0				0		0					1320	"APS_tz17_hh"	344					
345.0	1321.0	1	1	"Field peas"	0.25	1	0.0	1		2		1		"2002-01-01"	0				0		0					1321	"APS_tz17_hh"	345					
345.0	1322.0	2	2	"Fallow"	0.25	1	0.0	2		1		1		"2002-01-01"	0				1	"2006-01-01"	0					1322	"APS_tz17_hh"	345					
345.0	1323.0	3	3	"Sole maize"	0.75	1	2.0	1		1		1		"2002-01-01"	0				1	"2006-01-01"	0					1323	"APS_tz17_hh"	345					
345.0	1324.0	4	4	"Irish potato"	0.75	1	0.0	1		99	"Rented  in"	5		"2016-01-01"	0				0		0					1324	"APS_tz17_hh"	345					
346.0	1325.0	1	1	"Focal plot"	0.35	1	0.0	1		1		1		"2000-01-01"	0				0		0					1325	"APS_tz17_hh"	346					
346.0	1326.0	2	2	"Homestead"	0.5	1	0.0	1		2		1		"2006-01-01"	0				0		0					1326	"APS_tz17_hh"	346					
346.0	1327.0	3	3	"Irish Potato 1"	0.5	1	0.0	1		2		1		"1997-01-01"	0				1	"2011-01-01"	0					1327	"APS_tz17_hh"	346					
346.0	1328.0	4	4	"Woodlot"	3.5	1	1.0	7		7		1		"1997-01-01"	0				0		0					1328	"APS_tz17_hh"	346					
346.0	1329.0	5	5	"Potato and field peas"	1.0	1	1.0	1		2		1		"2010-01-01"	0				1	"2010-01-01"	0					1329	"APS_tz17_hh"	346					
346.0	1330.0	6	6	"Maize sunflower"	1.0	1	1.0	1		99	"Borrowed out"	1		"2006-01-01"	0				1	"2006-01-01"	0					1330	"APS_tz17_hh"	346					
346.0	1331.0	7	7	"Maize"	1.0	1	1.0	1		1		1		"2009-01-01"	0				0		0					1331	"APS_tz17_hh"	346					
346.0	1332.0	8	8	"Fallow"	0.75	1	1.0	2		1		1		"2011-01-01"	0				1	"2011-01-01"	0					1332	"APS_tz17_hh"	346					
346.0	1333.0	9	9	"Irish Potato"	0.75	1	1.0	1		2		1		"2003-01-01"	0				1	"2003-01-01"	0					1333	"APS_tz17_hh"	346					
346.0	1334.0	10	10	"Fallow 2"	0.5	1	1.0	2		2		1		"2011-01-01"	0				0		0					1334	"APS_tz17_hh"	346					
347.0	1335.0	1	1	"Nyumbani"	0.5	1	0.0	1		2		1		"2013-01-01"	0				0		0					1335	"APS_tz17_hh"	347					
347.0	1336.0	2	2	"Mlimani"	0.5	1	0.0	1		2		1		"2013-01-01"	0				0		0					1336	"APS_tz17_hh"	347					
347.0	1337.0	3	3	"Tree forest"	1.0	1	2.0	7		7		1		"2012-01-01"	0				0		0					1337	"APS_tz17_hh"	347					
348.0	1338.0	1	1	"Palyandembwe"	0.5	1	0.0	2		2		1		"2009-01-01"	0				0		0					1338	"APS_tz17_hh"	348					
348.0	1339.0	2	2	"Palyandembwe"	0.5	1	0.0	1		7		1		"2012-01-01"	0				0		0					1339	"APS_tz17_hh"	348					
348.0	1340.0	3	3	"Lifungulu"	0.75	1	5.0	2		2		1		"1980-01-01"	0				0		0					1340	"APS_tz17_hh"	348					
348.0	1341.0	4	4	"Lifungulu"	1.0	1	5.0	2		2		1		"1980-01-01"	0				0		0					1341	"APS_tz17_hh"	348					
349.0	1342.0	1	1	"Nyumbani"	0.75	1	0.0	1		3		1		"1984-01-01"	0				0		0					1342	"APS_tz17_hh"	349					
349.0	1343.0	2	2	"Iselela a"	1.5	1	4.0	5		5		1		"2017-01-01"	0				0		0					1343	"APS_tz17_hh"	349					
349.0	1344.0	3	3	"Mahanzi"	1.0	1	1.0	2		2		1		"1980-01-01"	0				0		0					1344	"APS_tz17_hh"	349					
349.0	1345.0	4	4	"Iselela B"	0.5	1	4.0	5		5		1		"2017-01-01"	0				0		0					1345	"APS_tz17_hh"	349					
350.0	1346.0	1	1	"Bondeni A"	1.0	1	0.25	1		2		1		"1987-01-01"	0				0		0					1346	"APS_tz17_hh"	350					
350.0	1347.0	2	2	"Bondeni B"	1.0	1	0.0	1		2		1		"1987-01-01"	0				0		0					1347	"APS_tz17_hh"	350					
350.0	1348.0	3	3	"Mahanzi"	0.5	1	1.0	2		2		1		"1987-01-01"	0				0		0					1348	"APS_tz17_hh"	350					
350.0	1349.0	4	4	"Lifunguru"	0.5	1	4.0	1		3		4		"2000-01-01"	0				0		0					1349	"APS_tz17_hh"	350					
350.0	1350.0	5	5	"Mezese������ A"	0.5	1	3.0	4		4		1		"2016-01-01"	0				0		0					1350	"APS_tz17_hh"	350					
350.0	1351.0	6	6	"Mazese B"	0.5	1	3.0	4		4		1		"2016-01-01"	0				0		0					1351	"APS_tz17_hh"	350					
351.0	1352.0	1	1	"Mahindi"	0.5	1	0.0	1		2		1		"1980-01-01"	0				0		0					1352	"APS_tz17_hh"	351					
351.0	1353.0	2	2	"Njegere"	0.5	1	0.0	1		2		1		"1980-01-01"	0				0		0					1353	"APS_tz17_hh"	351					
351.0	1354.0	3	3	"Ngano"	1.0	1	2.0	1		2		1		"1980-01-01"	0				0		0					1354	"APS_tz17_hh"	351					
352.0	1355.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"2013-01-01"	1			"2013-01-01"	0		0					1355	"APS_tz17_hh"	352					
352.0	1356.0	2	2	"Kiherero1"	5.0	1	7.0	1		2		1		"2001-01-01"	0				0		0					1356	"APS_tz17_hh"	352					
352.0	1357.0	3	3	"Kiherero2"	1.0	1	7.0	1		2		1		"2001-01-01"	0				0		0					1357	"APS_tz17_hh"	352					
352.0	1358.0	4	4	"Kiherero3"	4.0	1	7.0	7		7		1		"2001-01-01"	0				0		0					1358	"APS_tz17_hh"	352					
353.0	1359.0	1	1	"Madilu "	0.5	1	0.0	1		2		1		"1989-01-01"	0				0		0					1359	"APS_tz17_hh"	353					
353.0	1360.0	2	2	"Madilu 1"	0.25	1	0.0	7		7		1		"1989-01-01"	0				0		0					1360	"APS_tz17_hh"	353					
353.0	1361.0	3	3	"Manzese"	1.0	1	7.0	1		2		4		"2014-01-01"	0				0		0					1361	"APS_tz17_hh"	353					
354.0	1362.0	1	1	"Bondeni"	0.75	1	0.0	1		2		1		"1996-01-01"	0				0		1	"2014-01-01"				1362	"APS_tz17_hh"	354					
354.0	1363.0	2	2	"Ilondoche"	0.5	1	6.0	1		2		1		"1990-01-01"	0				0		0					1363	"APS_tz17_hh"	354					
355.0	1364.0	1	1	"Njegere"	1.0	1	0.0	1		2		1		"2003-01-01"	0				0		0					1364	"APS_tz17_hh"	355					
355.0	1365.0	2	2	"Pine"	6.0	1	4.0	7		7		1		"2003-01-01"	0				0		0					1365	"APS_tz17_hh"	355					
355.0	1366.0	3	3	"Mahindi"	1.5	1	0.0	1		2		1		"2003-01-01"	0				0		0					1366	"APS_tz17_hh"	355					
355.0	1367.0	4	4	"Njegere2"	1.0	1	0.0	1		2		1		"2003-01-01"	0				0		0					1367	"APS_tz17_hh"	355					
356.0	1368.0	1	1	"\"Irish Potatoes, Mangalanyene  farm\""	0.5	1	0.0	1		2		1		"2015-01-01"	0				1	"2016-01-01"	0					1368	"APS_tz17_hh"	356					
356.0	1369.0	2	2	"\"Maize, Mangalanyene farm\""	0.75	1	0.0	1		2		1		"2015-01-01"	0				0		0					1369	"APS_tz17_hh"	356					
356.0	1370.0	3	3	"\"Fallow, Mangalanyene farm\""	0.5	1	0.0	2		2		1		"2015-01-01"	0				0		0					1370	"APS_tz17_hh"	356					
356.0	1371.0	4	4	"\"Field Peas, Mangalanyene farm\""	0.5	1	0.0	1		2		1		"2015-01-01"	0				0		0					1371	"APS_tz17_hh"	356					
356.0	1372.0	5	5	"\"Wheat, Ligelango farm\""	0.5	1	0.0	1		2		1		"2015-01-01"	0				0		0					1372	"APS_tz17_hh"	356					
356.0	1373.0	6	6	"\"Fallow, Ligelango farm\""	1.5	1	0.25	2		2		1		"2015-01-01"	0				1	"2015-01-01"	0					1373	"APS_tz17_hh"	356					
356.0	1374.0	7	7	"\"Maize, Ligelango farm\""	1.25	1	0.25	1		2		1		"2015-01-01"	0				0		0					1374	"APS_tz17_hh"	356					
356.0	1375.0	8	8	"Maize Ligelango farm"	1.5	1	0.25	1		2		4		"2016-01-01"	0				0		0					1375	"APS_tz17_hh"	356					
357.0	1376.0	1	1	"Ligalango wheat 1"	0.25	1	0.3	1		2		1		"2000-01-01"	0				0		0					1376	"APS_tz17_hh"	357					
357.0	1377.0	2	2	"Ligalango maize"	1.75	1	0.3	1		2		1		"2000-01-01"	0				0		0					1377	"APS_tz17_hh"	357					
357.0	1378.0	3	3	"Ligalango wheat 2"	0.5	1	0.3	1		2		1		"2000-01-01"	0				0		0					1378	"APS_tz17_hh"	357					
357.0	1379.0	4	4	"Ligalango fallow"	1.0	1	1.0	2		2		1		"2000-01-01"	0				0		0					1379	"APS_tz17_hh"	357					
357.0	1380.0	5	5	"Ligalango pines"	0.5	1	0.5	7		7		1		"2000-01-01"	0				0		0					1380	"APS_tz17_hh"	357					
357.0	1381.0	6	6	"Madope"	3.0	1	5.0	2		2		1		"2000-01-01"	0				0		0					1381	"APS_tz17_hh"	357					
358.0	1382.0	1	1	"\"Wheat, Ligelango farm\""	1.0	1	0.5	1		2		1		"1998-01-01"	0				0		0					1382	"APS_tz17_hh"	358					
358.0	1383.0	2	2	"\"Maize, Mangalanyene farm\""	2.0	1	0.0	1		2		1		"1998-01-01"	0				0		0					1383	"APS_tz17_hh"	358					
358.0	1384.0	3	3	"\"Irish Potatoes, Mangalanyene farm\""	2.0	1	0.0	1		2		1		"1998-01-01"	0				1	"2012-01-01"	0					1384	"APS_tz17_hh"	358					
359.0	1385.0	1	1	"Mlimani"	2.0	1	4.0	1		2		1		"1985-01-01"	0				0		0					1385	"APS_tz17_hh"	359					
359.0	1386.0	2	2	"2"	2.0	1	0.0	1		2		1		"1983-01-01"	0				0		0					1386	"APS_tz17_hh"	359					
359.0	1387.0	3	3	"Lusasa"	1.0	1	3.0	1		2		1		"1990-01-01"	0				0		0					1387	"APS_tz17_hh"	359					
359.0	1388.0	4	4	"Lusasa"	1.25	1	3.0	1		2		1		"1990-01-01"	0				0		0					1388	"APS_tz17_hh"	359					
360.0	1389.0	1	1	"Mlevel"	1.0	1	2.5	1		2		1		"1983-01-01"	0				0		0					1389	"APS_tz17_hh"	360					
360.0	1390.0	2	2	"Makwava"	2.0	1	2.5	1		2		1		"1983-01-01"	0				0		0					1390	"APS_tz17_hh"	360					
360.0	1391.0	3	3	"Madongo"	2.5	1	6.0	1		2		1		"2013-01-01"	0				0		0					1391	"APS_tz17_hh"	360					
360.0	1392.0	4	4	"Madongo"	1.0	1	6.0	1		2		1		"2013-01-01"	0				0		0					1392	"APS_tz17_hh"	360					
360.0	1393.0	5	5	"Nyumbani"	0.75	1	0.0	1		2		1		"1983-01-01"	0				0		0					1393	"APS_tz17_hh"	360					
361.0	1394.0	1	1	"Nyumbani 1"	0.25	1	0.0	1		1		1		"2011-01-01"	0				1	"2011-01-01"	0					1394	"APS_tz17_hh"	361					
361.0	1395.0	2	2	"Nyumbani 2"	0.25	1	0.0	2		2		3		"2007-01-01"	1	3		"2007-01-01"	1	"2007-01-01"	0					1395	"APS_tz17_hh"	361					
361.0	1396.0	3	3	"Igoma 3"	0.75	1	12.0	2		2		1		"2011-01-01"	0				0		0					1396	"APS_tz17_hh"	361					
361.0	1397.0	4	4	"Igoma"	1.0	1	12.0	1		2		1		"2016-01-01"	0				0		0					1397	"APS_tz17_hh"	361					
361.0	1398.0	5	5	"Igoma 2"	0.5	1	12.0	2		2		1		"2016-01-01"	0				0		0					1398	"APS_tz17_hh"	361					
362.0	1399.0	1	1	"Bustani Vinyunguni"	0.25	1	1.0	1		1		1		"2000-01-01"	0				0		0					1399	"APS_tz17_hh"	362					
362.0	1400.0	2	2	"Rented"	1.0	1	4.0	4		4		1		"2007-01-01"	0				0		0					1400	"APS_tz17_hh"	362					
362.0	1401.0	3	3	"Woodlot"	1.0	1	4.0	7		7		1		"2007-01-01"	0				0		0					1401	"APS_tz17_hh"	362					
362.0	1402.0	4	4	"Mlenzi"	1.0	1	7.0	1		2		1		"1997-01-01"	0				0		0					1402	"APS_tz17_hh"	362					
362.0	1403.0	5	5	"Mlenzi 2"	0.5	1	7.0	1		2		1		"1997-01-01"	0				0		0					1403	"APS_tz17_hh"	362					
362.0	1404.0	6	6	"Shule ya msingi Nundu"	1.0	1	8.0	1		2		1		"2013-01-01"	0				0		0					1404	"APS_tz17_hh"	362					
362.0	1405.0	7	7	"Fallow"	4.0	1	100.0	2		2		1		"2005-01-01"	0				0		0					1405	"APS_tz17_hh"	362					
362.0	1406.0	8	8	"Fallow"	2.5	1	37.0	2		2		1		"2010-01-01"	0				0		0					1406	"APS_tz17_hh"	362					
362.0	1407.0	9	9	"Kilenzi"	0.25	1	1.0	1		2		1		"1998-01-01"	0				1	"1998-01-01"	0					1407	"APS_tz17_hh"	362					
362.0	1408.0	10	10	"Woodlot"	1.5	1	1.5	7		7		1		"1995-01-01"	0				0		0					1408	"APS_tz17_hh"	362					
362.0	1409.0	11	11	"Anglikana"	0.25	1	1.0	1		1		1		"2000-01-01"	0				1	"2000-01-01"	0					1409	"APS_tz17_hh"	362					
363.0	1410.0	1	1	"Mtoni1"	1.25	1	8.0	2		1		1		"1996-01-01"	0				1	"2017-01-01"	0					1410	"APS_tz17_hh"	363					
363.0	1411.0	2	2	"Mtoni2"	1.0	1	8.0	1		2		1		"1996-01-01"	0				0		0					1411	"APS_tz17_hh"	363					
363.0	1412.0	3	3	"Mlimani1"	1.0	1	4.0	1		2		1		"1996-01-01"	0				0		0					1412	"APS_tz17_hh"	363					
363.0	1413.0	4	4	"Mlimani2"	1.0	1	4.0	2		1		1		"1996-01-01"	0				0		0					1413	"APS_tz17_hh"	363					
363.0	1414.0	5	5	"Mtoni3"	0.25	1	8.0	1		6		1		"1998-01-01"	0				1	"1998-01-01"	0					1414	"APS_tz17_hh"	363					
364.0	1415.0	1	1	"Nyumbani a"	0.5	1	0.0	1		2		1		"2003-01-01"	0				0		1	"2003-01-01"				1415	"APS_tz17_hh"	364					
364.0	1416.0	2	2	"Nyumbani b"	0.25	1	0.0	1		2		1		"2003-01-01"	0				0		0					1416	"APS_tz17_hh"	364					
364.0	1417.0	3	3	"Nyumbani c"	0.25	1	0.0	1		2		1		"2003-01-01"	0				0		0					1417	"APS_tz17_hh"	364					
364.0	1418.0	4	4	"Songanyi"	0.25	1	1.0	1		2		1		"2003-01-01"	0				0		0					1418	"APS_tz17_hh"	364					
365.0	1419.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"2007-01-01"	0				0		1	"1984-01-01"				1419	"APS_tz17_hh"	365					
365.0	1420.0	2	2	"Nyumbani"	0.1	1	0.0	1		2		1		"2007-01-01"	0				0		1	"1984-01-01"				1420	"APS_tz17_hh"	365					
365.0	1421.0	3	3	"Chini"	0.25	1	0.0	1		2		1		"2007-01-01"	0				0		0					1421	"APS_tz17_hh"	365					
365.0	1422.0	4	4	"Bondeni"	0.25	1	0.1	1		2		1		"2007-01-01"	0				0		1	"1984-01-01"				1422	"APS_tz17_hh"	365					
366.0	1423.0	1	1	"Beans 1"	0.25	1	0.3	1		2		1		"1979-01-01"	0				0		0					1423	"APS_tz17_hh"	366					
366.0	1424.0	2	2	"Beans 2"	0.25	1	0.3	1		2		1		"1979-01-01"	0				0		0					1424	"APS_tz17_hh"	366					
366.0	1425.0	3	3	"Maize home"	1.25	1	0.2	1		2		1		"1979-01-01"	0				0		0					1425	"APS_tz17_hh"	366					
366.0	1426.0	4	4	"Beans 3"	1.0	1	0.2	1		2		1		"1979-01-01"	0				0		0					1426	"APS_tz17_hh"	366					
366.0	1427.0	5	5	"Kundwila"	1.0	1	1.5	1		2		1		"1979-01-01"	0				0		0					1427	"APS_tz17_hh"	366					
366.0	1428.0	6	6	"Cofee"	0.25	1	0.0	1		1		1		"1979-01-01"	0				0		0					1428	"APS_tz17_hh"	366					
366.0	1429.0	7	7	"Maize Isuto"	2.0	1	4.0	1		2		3		"2002-01-01"	0	0			0		0					1429	"APS_tz17_hh"	366					
366.0	1430.0	8	8	"Maize cofee"	0.25	1	0.0	1		1		1		"1979-01-01"	0				0		0					1430	"APS_tz17_hh"	366					
367.0	1431.0	1	1	"Bondeni1"	2.0	1	0.0	1		2		1		"2000-01-01"	0				0		0					1431	"APS_tz17_hh"	367					
367.0	1432.0	2	2	"Bondeni 2"	2.0	1	1.0	1		2		1		"2000-01-01"	0				0		0					1432	"APS_tz17_hh"	367					
367.0	1433.0	3	3	"Isyonganya"	1.0	1	2.0	1		2		1		"2005-01-01"	0				0		0					1433	"APS_tz17_hh"	367					
367.0	1434.0	4	4	"Nyumbani"	1.0	1	0.0	1		2		1		"1998-01-01"	0				0		1	"1998-01-01"				1434	"APS_tz17_hh"	367					
368.0	1435.0	1	1	"Itimbwa"	1.5	1	0.0	2		1		1		"2008-01-01"	0				1	"2017-01-01"	0					1435	"APS_tz17_hh"	368					
368.0	1436.0	2	2	"Itimbwa 1"	1.5	1	0.0	1		99	"Continuation of the main season"	1		"2013-01-01"	0				0		0					1436	"APS_tz17_hh"	368					
368.0	1437.0	3	3	"Itimbwa 2"	2.5	1	0.0	2		1		1		"1999-01-01"	0				1	"2017-01-01"	0					1437	"APS_tz17_hh"	368					
368.0	1438.0	4	4	"Itimbwa 3"	1.0	1	0.0	2		1		1		"1999-01-01"	0				1	"2017-01-01"	0					1438	"APS_tz17_hh"	368					
368.0	1439.0	5	5	"Matundu"	0.5	1	1.0	7		7		1		"1997-01-01"	0				0		0					1439	"APS_tz17_hh"	368					
369.0	1440.0	1	1	"Mtoni"	0.5	1	0.2	1		2		1		"2002-01-01"	0				0		0					1440	"APS_tz17_hh"	369					
369.0	1441.0	2	2	"Nyumbani"	1.5	1	0.3	1		2		1		"2003-01-01"	0				0		0					1441	"APS_tz17_hh"	369					
369.0	1442.0	3	3	"Karibu na mtoni"	1.0	1	0.5	1		99	"Continuation of perennial crop"	1		"2012-01-01"	0				0		0					1442	"APS_tz17_hh"	369					
369.0	1443.0	4	4	"Karibu na mtoni 1"	0.5	1	1.0	2		2		1		"2010-01-01"	0				0		0					1443	"APS_tz17_hh"	369					
369.0	1444.0	5	5	"Nyumbani 1"	0.5	1	1.0	2		2		1		"2010-01-01"	0				0		0					1444	"APS_tz17_hh"	369					
370.0	1445.0	1	1	"Nyumbani"	0.5	1	0.1	1		1		1		"1959-01-01"	0				0		0					1445	"APS_tz17_hh"	370					
370.0	1446.0	2	2	"Nyumbani 1"	2.0	1	0.1	1		2		1		"1959-01-01"	0				0		0					1446	"APS_tz17_hh"	370					
370.0	1447.0	3	3	"Nyumbani 1"	0.25	1	0.1	1		2		1		"1959-01-01"	0				0		0					1447	"APS_tz17_hh"	370					
